Season,TeamName,MatchCount,Score,WinCount,DrawCount,LoseCount,GoalsScore,GoalsLose
 1985-86,Górnik Zabrze,30,46,21.0,4.0,5.0,70 , 17
 1985-86,Legia Warszawa,30,42,17.0,8.0,5.0,55 , 29
 1985-86,Widzew Łódź,30,41,15.0,11.0,4.0,40 , 25
 1985-86,Lech Poznań,30,36,12.0,12.0,6.0,36 , 29
 1985-86,GKS Katowice,30,31,10.0,11.0,9.0,46 , 45
 1985-86,Górnik Wałbrzych,30,30,10.0,10.0,10.0,41 , 50
 1985-86,Śląsk Wrocław,30,29,9.0,11.0,10.0,39 , 36
 1985-86,ŁKS Łódź,30,28,8.0,12.0,10.0,36 , 36
 1985-86,Ruch Chorzów,30,28,12.0,4.0,14.0,35 , 39
 1985-86,Pogoń Szczecin,30,27,8.0,11.0,11.0,44 , 44
 1985-86,Stal Mielec,30,25,10.0,5.0,15.0,25 , 32
 1985-86,Zagłębie Lubin,30,25,8.0,9.0,13.0,22 , 32
 1985-86,Motor Lublin,30,25,6.0,13.0,11.0,33 , 47
 1985-86,Lechia Gdańsk,30,24,7.0,10.0,13.0,23 , 35
 1985-86,Bałtyk Gdynia,30,23,7.0,9.0,14.0,28 , 47
 1985-86,Zagłębie Sosnowiec,30,20,6.0,8.0,16.0,24 , 54
 2013-14,GKS Bełchatów,34,63,18.0,9.0,7.0,50 , 27
 2013-14,Górnik Łęczna,34,61,17.0,10.0,7.0,45 , 27
 2013-14,Dolcan Ząbki,34,55,15.0,10.0,9.0,60 , 39
 2013-14,Arka Gdynia,34,54,15.0,9.0,10.0,53 , 40
 2013-14,Termalica Bruk-Bet Nieciecza,34,53,14.0,11.0,9.0,42 , 33
 2013-14,Olimpia Grudziądz,34,53,16.0,5.0,13.0,38 , 39
 2013-14,Wisła Płock,34,52,14.0,10.0,10.0,37 , 33
 2013-14,GKS Katowice,34,46,11.0,13.0,10.0,44 , 45
 2013-14,Sandecja Nowy Sącz,34,44,11.0,11.0,12.0,29 , 40
 2013-14,Miedź Legnica,34,44,11.0,11.0,12.0,42 , 37
 2013-14,Kolejarz Stróże,34,44,12.0,8.0,14.0,36 , 38
 2013-14,Flota Świnoujście,34,42,10.0,12.0,12.0,29 , 34
 2013-14,GKS Tychy,34,41,10.0,11.0,13.0,39 , 48
 2013-14,Chojniczanka Chojnice,34,41,9.0,14.0,11.0,35 , 33
 2013-14,Stomil Olsztyn,34,41,10.0,11.0,13.0,38 , 42
 2013-14,Puszcza Niepołomice,34,33,8.0,9.0,17.0,37 , 56
 2013-14,Energetyk ROW Rybnik,34,33,6.0,15.0,13.0,42 , 52
 2013-14,Okocimski Brzesko,34,23,4.0,11.0,19.0,18 , 51
 1939,Ruch Chorzów,14,18,8.0,2.0,4.0,50 , 23
 1939,Wisła Kraków,12,16,7.0,2.0,3.0,31 , 20
 1939,Pogoń Lwów,13,16,7.0,2.0,4.0,27 , 22
 1939,AKS Chorzów,12,15,6.0,3.0,3.0,30 , 14
 1939,Warta Poznań,12,15,7.0,1.0,4.0,34 , 20
 1939,Cracovia,13,14,7.0,0.0,6.0,23 , 32
 1939,Polonia Warszawa,12,12,5.0,2.0,5.0,28 , 28
 1939,Garbarnia Kraków,13,10,4.0,2.0,7.0,17 , 32
 1939,Warszawianka,11,5,2.0,1.0,8.0,16 , 29
 1939,Union Touring Łódź,12,3,1.0,1.0,10.0,15 , 51
 2004-05,Wisła Kraków,26,62,19.0,5.0,2.0,70 , 23
 2004-05,Dyskobolia Grodzisk W.,26,51,16.0,3.0,7.0,46 , 28
 2004-05,Legia Warszawa,26,47,13.0,8.0,5.0,42 , 19
 2004-05,Wisła Płock,26,41,12.0,5.0,9.0,35 , 30
 2004-05,Cracovia,26,40,12.0,4.0,10.0,37 , 29
 2004-05,Amica Wronki,26,38,10.0,8.0,8.0,29 , 28
 2004-05,Górnik Łęczna,26,36,10.0,6.0,10.0,36 , 36
 2004-05,Lech Poznań,26,34,10.0,4.0,12.0,34 , 40
 2004-05,Pogoń Szczecin,26,31,7.0,10.0,9.0,34 , 43
 2004-05,Polonia Warszawa,26,29,8.0,5.0,13.0,27 , 52
 2004-05,Górnik Zabrze,26,28,7.0,7.0,12.0,27 , 30
 2004-05,Zagłębie Lubin,26,28,6.0,10.0,10.0,31 , 41
 2004-05,Odra Wodzisław Śl.,26,24,7.0,3.0,16.0,27 , 41
 2004-05,GKS Katowice,26,16,4.0,4.0,18.0,23 , 58
 1949,Gwardia Kraków,22,30,13.0,4.0,5.0,50 , 21
 1949,Ogniwo Kraków,22,29,10.0,9.0,3.0,44 , 29
 1949,Kolejarz Poznań,22,27,10.0,7.0,5.0,60 , 37
 1949,Polonia Warszawa,22,27,11.0,5.0,6.0,43 , 29
 1949,AKS Chorzów,22,23,9.0,5.0,8.0,40 , 44
 1949,ŁKS Włókniarz Łódź,22,22,8.0,6.0,8.0,49 , 48
 1949,Warta Poznań,22,21,7.0,7.0,8.0,36 , 35
 1949,Ruch Chorzów,22,19,7.0,5.0,10.0,42 , 48
 1949,Legia Warszawa,22,19,7.0,5.0,10.0,37 , 43
 1949,Górnik Bytom,22,19,7.0,5.0,10.0,34 , 54
 1949,Polonia Bytom,22,17,6.0,5.0,11.0,37 , 43
 1949,Lechia Gdańsk,22,11,4.0,3.0,15.0,26 , 67
 1986-87,Górnik Zabrze,30,49,16.0,10.0,4.0,52 , 21
 1986-87,Pogoń Szczecin,30,44,15.0,10.0,5.0,64 , 39
 1986-87,GKS Katowice,30,43,14.0,10.0,6.0,48 , 26
 1986-87,Śląsk Wrocław,30,40,13.0,11.0,6.0,37 , 23
 1986-87,Legia Warszawa,30,38,12.0,14.0,4.0,44 , 28
 1986-87,Widzew Łódź,30,36,14.0,7.0,9.0,34 , 29
 1986-87,Lech Poznań,29,29,9.0,11.0,9.0,36 , 35
 1986-87,Zagłębie Lubin,29,28,8.0,12.0,9.0,27 , 25
 1986-87,ŁKS Łódź,30,27,8.0,10.0,12.0,30 , 33
 1986-87,Górnik Wałbrzych,30,25,10.0,7.0,13.0,31 , 43
 1986-87,Lechia Gdańsk,30,24,7.0,9.0,14.0,23 , 30
 1986-87,Olimpia Poznań,29,22,6.0,14.0,9.0,21 , 35
 1986-87,Polonia Bytom,29,21,5.0,14.0,10.0,24 , 37
 1986-87,Ruch Chorzów,29,18,3.0,14.0,12.0,16 , 33
 1986-87,Stal Mielec,29,17,5.0,10.0,14.0,24 , 44
 1986-87,Motor Lublin,30,13,6.0,9.0,15.0,20 , 50
 2001-02,Odra Wodzisław Śl.,14,31,10.0,1.0,3.0,28,14
 2001-02,Wisła Kraków,14,28,9.0,1.0,4.0,28,15
 2001-02,Polonia Warszawa,14,25,7.0,4.0,3.0,25,13
 2001-02,GKS Katowice,14,18,5.0,3.0,6.0,17,23
 2001-02,Zagłębie Lubin,14,18,5.0,3.0,6.0,23,28
 2001-02,KSZO Ostrowiec Św.,14,15,4.0,3.0,7.0,14,18
 2001-02,Górnik Zabrze,14,11,2.0,5.0,7.0,13,22
 2001-02,Widzew Łódź,14,11,3.0,2.0,9.0,9,24
 2010-11,ŁKS Łódź,34,71,20.0,11.0,3.0,59 , 34
 2010-11,Podbeskidzie Bielsko-Biała,34,69,20.0,9.0,5.0,53 , 23
 2010-11,Flota Świnoujście,34,66,19.0,9.0,6.0,58 , 34
 2010-11,Sandecja Nowy Sącz,34,56,15.0,11.0,8.0,52 , 34
 2010-11,Piast Gliwice,34,52,13.0,13.0,8.0,45 , 31
 2010-11,Pogoń Szczecin,34,51,14.0,9.0,11.0,55 , 42
 2010-11,Warta Poznań,34,50,14.0,8.0,12.0,44 , 43
 2010-11,Górnik Łęczna,34,50,14.0,8.0,12.0,44 , 39
 2010-11,Ruch Radzionków,34,46,13.0,7.0,14.0,34 , 32
 2010-11,Górnik Polkowice,34,42,12.0,6.0,16.0,31 , 39
 2010-11,GKS Katowice,34,41,10.0,11.0,13.0,47 , 57
 2010-11,Kolejarz Stróże,34,38,10.0,8.0,16.0,30 , 43
 2010-11,Dolcan Ząbki,34,37,10.0,7.0,17.0,33 , 39
 2010-11,Termalica Bruk-Bet Nieciecza,34,37,10.0,7.0,17.0,40 , 53
 2010-11,MKS Kluczbork,34,36,8.0,12.0,14.0,36 , 44
 2010-11,KSZO Ostrowiec Św.,34,36,9.0,9.0,16.0,32 , 43
 2010-11,Odra Wodzisław Śl.,34,32,9.0,5.0,20.0,29 , 58
 2010-11,GKP Gorzów Wlkp.,34,29,7.0,8.0,19.0,28 , 62
 2012-13,Zawisza Bydgoszcz,34,66,19.0,9.0,6.0,69 , 26
 2012-13,Cracovia,34,64,19.0,7.0,8.0,48 , 35
 2012-13,Termalica Bruk-Bet Nieciecza,34,63,19.0,6.0,9.0,54 , 28
 2012-13,Flota Świnoujście,34,63,19.0,6.0,9.0,57 , 33
 2012-13,Arka Gdynia,34,57,17.0,6.0,11.0,46 , 29
 2012-13,GKS Tychy,34,55,15.0,10.0,9.0,44 , 28
 2012-13,Dolcan Ząbki,34,54,16.0,6.0,12.0,52 , 41
 2012-13,Miedź Legnica,34,51,14.0,9.0,11.0,48 , 44
 2012-13,Olimpia Grudziądz,34,51,13.0,12.0,9.0,39 , 34
 2012-13,GKS Katowice,34,50,14.0,8.0,12.0,43 , 36
 2012-13,Kolejarz Stróże,34,50,14.0,8.0,12.0,47 , 45
 2012-13,Bogdanka Łęczna,34,46,11.0,13.0,10.0,37 , 42
 2012-13,Stomil Olsztyn,34,38,8.0,14.0,12.0,37 , 45
 2012-13,Sandecja Nowy Sącz,34,37,10.0,7.0,17.0,35 , 54
 2012-13,Okocimski Brzesko,34,32,7.0,11.0,16.0,38 , 54
 2012-13,Warta Poznań,34,29,7.0,8.0,19.0,36 , 56
 2012-13,Polonia Bytom,34,22,5.0,7.0,22.0,29 , 64
 2012-13,ŁKS Łódź,34,14,3.0,5.0,26.0,17 , 82
 1998-99,Wisła Kraków,30,73,23.0,4.0,3.0,75 , 23
 1998-99,Widzew Łódź,30,56,18.0,2.0,10.0,50 , 33
 1998-99,Legia Warszawa,30,56,16.0,8.0,6.0,41 , 25
 1998-99,Lech Poznań,30,54,17.0,3.0,10.0,55 , 36
 1998-99,Polonia Warszawa,30,46,13.0,7.0,10.0,38 , 31
 1998-99,Ruch Radzionków,30,41,10.0,11.0,9.0,40 , 35
 1998-99,Górnik Zabrze,30,39,9.0,12.0,9.0,34 , 31
 1998-99,Zagłębie Lubin,30,38,9.0,11.0,10.0,42 , 44
 1998-99,Stomil Olsztyn,30,37,10.0,7.0,13.0,29 , 38
 1998-99,Ruch Chorzów,30,36,9.0,9.0,12.0,23 , 36
 1998-99,ŁKS Łódź,30,34,8.0,10.0,12.0,33 , 45
 1998-99,Amica Wronki,30,34,9.0,7.0,14.0,31 , 39
 1998-99,Pogoń Szczecin,30,33,9.0,6.0,15.0,33 , 54
 1998-99,Odra Wodzisław Śl.,30,32,8.0,8.0,14.0,33 , 41
 1998-99,GKS Bełchatów,30,28,7.0,7.0,16.0,26 , 48
 1998-99,GKS Katowice,30,23,5.0,8.0,17.0,25 , 49
 1975-76,Stal Mielec,30,38,13.0,12.0,5.0,45 , 23
 1975-76,GKS Tychy,30,38,15.0,8.0,7.0,38 , 34
 1975-76,Wisła Kraków,30,37,15.0,7.0,8.0,39 , 19
 1975-76,Ruch Chorzów,30,37,12.0,13.0,5.0,35 , 24
 1975-76,Widzew Łódź,30,32,10.0,12.0,8.0,33 , 33
 1975-76,Pogoń Szczecin,30,31,13.0,5.0,12.0,46 , 42
 1975-76,Śląsk Wrocław,30,31,11.0,9.0,10.0,36 , 33
 1975-76,Legia Warszawa,30,29,12.0,5.0,13.0,44 , 46
 1975-76,Górnik Zabrze,30,28,10.0,8.0,12.0,38 , 39
 1975-76,Zagłębie Sosnowiec,30,28,12.0,4.0,14.0,37 , 38
 1975-76,ROW Rybnik,30,28,11.0,6.0,13.0,30 , 40
 1975-76,Lech Poznań,30,27,9.0,9.0,12.0,33 , 46
 1975-76,ŁKS Łódź,30,26,8.0,10.0,12.0,27 , 33
 1975-76,Szombierki Bytom,30,25,10.0,5.0,15.0,37 , 42
 1975-76,Stal Rzeszów,30,24,8.0,8.0,14.0,23 , 35
 1975-76,Polonia Bytom,30,21,6.0,9.0,15.0,19 , 33
 1929,Warta Poznań,24,33,15.0,3.0,6.0,58 , 33
 1929,Garbarnia Kraków,24,32,13.0,6.0,5.0,62 , 43
 1929,Wisła Kraków,24,30,13.0,4.0,7.0,62 , 46
 1929,Legia Warszawa,24,30,12.0,6.0,6.0,44 , 34
 1929,ŁKS Łódź,24,29,11.0,7.0,6.0,41 , 41
 1929,Cracovia,24,28,10.0,8.0,6.0,60 , 35
 1929,Polonia Warszawa,24,20,8.0,4.0,12.0,47 , 57
 1929,Warszawianka,24,20,6.0,8.0,10.0,36 , 54
 1929,Pogoń Lwów,24,19,7.0,5.0,12.0,43 , 48
 1929,Ruch Wielkie Hajduki,24,19,6.0,7.0,11.0,32 , 48
 1929,Czarni Lwów,24,18,7.0,4.0,13.0,59 , 63
 1929,1. FC Katowice,24,17,5.0,7.0,12.0,33 , 51
 1929,Klub Turystów Łódź,24,17,6.0,5.0,13.0,31 , 55
 1978-79,Ruch Chorzów,30,39,16.0,7.0,7.0,44 , 27
 1978-79,Widzew Łódź,30,39,14.0,11.0,5.0,37 , 26
 1978-79,Stal Mielec,30,36,14.0,8.0,8.0,43 , 27
 1978-79,Szombierki Bytom,30,35,11.0,13.0,6.0,42 , 27
 1978-79,Odra Opole,30,34,14.0,6.0,10.0,42 , 28
 1978-79,Legia Warszawa,30,33,10.0,13.0,7.0,32 , 28
 1978-79,Lech Poznań,30,30,11.0,8.0,11.0,34 , 38
 1978-79,GKS Katowice,30,30,10.0,10.0,10.0,28 , 36
 1978-79,Zagłębie Sosnowiec,30,29,7.0,15.0,8.0,22 , 25
 1978-79,Śląsk Wrocław,30,29,11.0,7.0,12.0,23 , 27
 1978-79,Arka Gdynia,30,29,11.0,7.0,12.0,29 , 35
 1978-79,ŁKS Łódź,30,26,9.0,8.0,13.0,30 , 36
 1978-79,Wisła Kraków,30,26,9.0,8.0,13.0,42 , 43
 1978-79,Polonia Bytom,30,24,9.0,6.0,15.0,23 , 39
 1978-79,Pogoń Szczecin,30,22,7.0,8.0,15.0,31 , 41
 1978-79,Gwardia Warszawa,30,19,5.0,9.0,16.0,22 , 41
 2011-12,Piast Gliwice,34,64,19.0,7.0,8.0,57 , 40
 2011-12,Pogoń Szczecin,34,61,18.0,7.0,9.0,54 , 30
 2011-12,Zawisza Bydgoszcz,34,59,16.0,11.0,7.0,47 , 39
 2011-12,Kolejarz Stróże,34,57,16.0,9.0,9.0,40 , 34
 2011-12,Termalica Bruk-Bet Nieciecza,34,56,15.0,11.0,8.0,42 , 26
 2011-12,Bogdanka Łęczna,34,54,15.0,9.0,10.0,50 , 37
 2011-12,Arka Gdynia,34,51,13.0,12.0,9.0,50 , 41
 2011-12,Flota Świnoujście,34,49,12.0,13.0,9.0,46 , 43
 2011-12,Ruch Radzionków,34,48,13.0,9.0,12.0,46 , 51
 2011-12,Warta Poznań,34,46,12.0,10.0,12.0,44 , 36
 2011-12,Olimpia Grudziądz,34,43,10.0,13.0,11.0,46 , 41
 2011-12,Sandecja Nowy Sącz,34,40,10.0,10.0,14.0,42 , 46
 2011-12,GKS Katowice,34,39,9.0,12.0,13.0,33 , 38
 2011-12,Dolcan Ząbki,34,39,10.0,9.0,15.0,40 , 53
 2011-12,Polonia Bytom,34,36,9.0,9.0,16.0,37 , 51
 2011-12,Wisła Płock,34,35,9.0,8.0,17.0,39 , 50
 2011-12,Górnik Polkowice,34,30,7.0,9.0,18.0,40 , 64
 2011-12,Olimpia Elbląg,34,22,4.0,10.0,20.0,33 , 66
 1934,Ruch Wielkie Hajduki,22,36,16.0,4.0,2.0,90 , 29
 1934,Cracovia,22,29,14.0,1.0,7.0,48 , 32
 1934,Wisła Kraków,22,28,13.0,2.0,7.0,54 , 36
 1934,Garbarnia Kraków,22,25,11.0,3.0,8.0,49 , 36
 1934,Legia Warszawa,22,24,10.0,4.0,8.0,37 , 30
 1934,Pogoń Lwów,22,24,12.0,0.0,10.0,41 , 38
 1934,Warta Poznań,22,22,9.0,4.0,9.0,50 , 44
 1934,ŁKS Łódź,22,21,10.0,1.0,11.0,31 , 43
 1934,Polonia Warszawa,22,18,6.0,6.0,10.0,30 , 47
 1934,Warszawianka,22,17,8.0,1.0,13.0,26 , 53
 1934,Podgórze Kraków,22,15,6.0,3.0,13.0,37 , 53
 1934,22 p.p. Strzelec Siedlce,22,3,1.0,1.0,20.0,15 , 73
 1968-69,Legia Warszawa,26,39,16.0,7.0,3.0,51 , 16
 1968-69,Górnik Zabrze,26,37,15.0,7.0,4.0,49 , 21
 1968-69,Polonia Bytom,26,28,8.0,12.0,6.0,30 , 23
 1968-69,Szombierki Bytom,26,28,11.0,6.0,9.0,35 , 35
 1968-69,Zagłębie Sosnowiec,26,28,12.0,4.0,10.0,32 , 33
 1968-69,Ruch Chorzów,26,27,9.0,9.0,8.0,34 , 34
 1968-69,Wisła Kraków,26,25,9.0,7.0,10.0,25 , 32
 1968-69,GKS Katowice,26,24,6.0,12.0,8.0,21 , 21
 1968-69,Odra Opole,26,24,8.0,8.0,10.0,28 , 33
 1968-69,Zagłębie Wałbrzych,26,23,10.0,3.0,13.0,21 , 29
 1968-69,Pogoń Szczecin,26,22,7.0,8.0,11.0,24 , 31
 1968-69,Stal Rzeszów,26,22,7.0,8.0,11.0,18 , 31
 1968-69,Śląsk Wrocław,26,21,7.0,7.0,12.0,19 , 30
 1968-69,ROW Rybnik,26,16,3.0,10.0,13.0,23 , 41
 1962-63,Górnik Zabrze,26,42,19.0,4.0,3.0,69 , 26
 1962-63,Ruch Chorzów,26,37,15.0,7.0,4.0,55 , 33
 1962-63,Zagłębie Sosnowiec,26,36,16.0,4.0,6.0,54 , 28
 1962-63,Polonia Bytom,26,34,14.0,6.0,6.0,52 , 41
 1962-63,Odra Opole,26,29,12.0,5.0,9.0,29 , 27
 1962-63,Arkonia Szczecin,26,26,9.0,8.0,9.0,32 , 38
 1962-63,Legia Warszawa,26,25,7.0,11.0,8.0,29 , 25
 1962-63,Wisła Kraków,26,25,10.0,5.0,11.0,35 , 33
 1962-63,Stal Rzeszów,26,23,7.0,9.0,10.0,33 , 39
 1962-63,Gwardia Warszawa,26,23,10.0,3.0,13.0,31 , 43
 1962-63,Pogoń Szczecin,26,19,7.0,5.0,14.0,31 , 45
 1962-63,ŁKS Łódź,26,19,6.0,7.0,13.0,27 , 43
 1962-63,Lechia Gdańsk,26,15,6.0,3.0,17.0,20 , 48
 1962-63,Lech Poznań,26,11,3.0,5.0,18.0,19 , 47
 1928,Wisła Kraków,28,42,20.0,2.0,6.0,98 , 36
 1928,Warta Poznań,28,40,16.0,8.0,4.0,63 , 39
 1928,Legia Warszawa,28,36,17.0,2.0,9.0,77 , 43
 1928,Cracovia,28,36,15.0,6.0,7.0,70 , 42
 1928,1. FC Katowice,28,35,16.0,3.0,9.0,64 , 49
 1928,Pogoń Lwów,28,31,14.0,3.0,11.0,61 , 55
 1928,Polonia Warszawa,28,30,14.0,2.0,12.0,63 , 61
 1928,Czarni Lwów,28,29,13.0,3.0,12.0,54 , 51
 1928,Klub Turystów Łódź,28,29,13.0,3.0,12.0,51 , 49
 1928,Warszawianka,28,29,11.0,7.0,10.0,50 , 60
 1928,ŁKS Łódź,28,25,10.0,5.0,13.0,58 , 57
 1928,Ruch Wielkie Hajduki,28,25,10.0,5.0,13.0,43 , 54
 1928,Hasmonea Lwów,28,15,6.0,3.0,19.0,43 , 71
 1928,Śląsk Świętochłowice,28,12,5.0,2.0,21.0,29 , 86
 1928,TKS Toruń,28,6,2.0,2.0,24.0,28 , 99
 1930,Cracovia,22,33,16.0,1.0,5.0,46 , 22
 1930,Wisła Kraków,22,32,14.0,4.0,4.0,53 , 34
 1930,Legia Warszawa,22,30,12.0,6.0,4.0,67 , 27
 1930,Polonia Warszawa,22,26,10.0,6.0,6.0,59 , 39
 1930,Warta Poznań,22,26,11.0,4.0,7.0,50 , 37
 1930,Garbarnia Kraków,22,21,8.0,5.0,9.0,50 , 49
 1930,Pogoń Lwów,22,19,4.0,11.0,7.0,34 , 36
 1930,Ruch Wielkie Hajduki,22,19,7.0,5.0,10.0,34 , 51
 1930,Czarni Lwów,22,19,5.0,9.0,8.0,25 , 40
 1930,ŁKS Łódź,22,15,6.0,3.0,13.0,38 , 40
 1930,Warszawianka,22,12,4.0,4.0,14.0,27 , 66
 1930,ŁTSG Łódź,22,12,3.0,6.0,13.0,25 , 67
 1973-74,Ruch Chorzów,30,41,14.0,13.0,3.0,53 , 23
 1973-74,Górnik Zabrze,30,38,16.0,6.0,8.0,43 , 27
 1973-74,Stal Mielec,30,37,13.0,11.0,6.0,41 , 24
 1973-74,Legia Warszawa,30,34,12.0,10.0,8.0,38 , 28
 1973-74,Wisła Kraków,30,34,11.0,12.0,7.0,35 , 27
 1973-74,ŁKS Łódź,30,29,9.0,11.0,10.0,24 , 28
 1973-74,ROW Rybnik,30,29,9.0,11.0,10.0,24 , 28
 1973-74,Pogoń Szczecin,30,29,8.0,13.0,9.0,28 , 38
 1973-74,Gwardia Warszawa,30,28,7.0,14.0,9.0,26 , 27
 1973-74,Lech Poznań,30,28,8.0,12.0,10.0,25 , 26
 1973-74,Zagłębie Sosnowiec,30,27,10.0,7.0,13.0,22 , 31
 1973-74,Polonia Bytom,30,27,7.0,13.0,10.0,23 , 34
 1973-74,Śląsk Wrocław,30,27,9.0,9.0,12.0,21 , 34
 1973-74,Szombierki Bytom,30,26,8.0,10.0,12.0,26 , 31
 1973-74,Odra Opole,30,24,6.0,12.0,12.0,25 , 37
 1973-74,Zagłębie Wałbrzych,30,22,7.0,8.0,15.0,22 , 33
 1966-67,Górnik Zabrze,26,37,16.0,5.0,5.0,44 , 20
 1966-67,Zagłębie Sosnowiec,26,34,14.0,6.0,6.0,45 , 25
 1966-67,Ruch Chorzów,26,30,13.0,4.0,9.0,44 , 30
 1966-67,Legia Warszawa,26,28,9.0,10.0,7.0,35 , 22
 1966-67,ŁKS Łódź,26,28,10.0,8.0,8.0,29 , 28
 1966-67,Polonia Bytom,26,27,11.0,5.0,10.0,35 , 34
 1966-67,GKS Katowice,26,27,11.0,5.0,10.0,29 , 32
 1966-67,Stal Rzeszów,26,26,9.0,8.0,9.0,24 , 30
 1966-67,Pogoń Szczecin,26,24,10.0,4.0,12.0,30 , 39
 1966-67,Wisła Kraków,26,23,8.0,7.0,11.0,30 , 36
 1966-67,Szombierki Bytom,26,23,10.0,3.0,13.0,29 , 37
 1966-67,Śląsk Wrocław,26,21,8.0,5.0,13.0,23 , 28
 1966-67,Zawisza Bydgoszcz,26,19,6.0,7.0,13.0,20 , 35
 1966-67,Cracovia,26,17,7.0,3.0,16.0,27 , 48
 2016-17,Sandecja Nowy Sącz,34,61,18.0,7.0,9.0,50 , 29
 2016-17,Górnik Zabrze,34,58,17.0,7.0,10.0,53 , 34
 2016-17,Zagłębie Sosnowiec,34,57,16.0,9.0,9.0,53 , 44
 2016-17,Miedź Legnica,34,57,16.0,9.0,9.0,49 , 27
 2016-17,Chojniczanka Chojnice,34,56,13.0,17.0,4.0,54 , 48
 2016-17,Olimpia Grudziądz,34,56,17.0,5.0,12.0,48 , 35
 2016-17,GKS Katowice,34,54,15.0,9.0,10.0,47 , 32
 2016-17,Podbeskidzie Bielsko-Biała,34,53,14.0,11.0,9.0,40 , 39
 2016-17,Wigry Suwałki,34,52,15.0,7.0,12.0,51 , 45
 2016-17,Stal Mielec,34,45,12.0,9.0,13.0,39 , 42
 2016-17,Pogoń Siedlce,34,44,13.0,5.0,16.0,34 , 46
 2016-17,Chrobry Głogów,34,43,12.0,7.0,15.0,50 , 50
 2016-17,Stomil Olsztyn,34,37,9.0,13.0,12.0,48 , 50
 2016-17,GKS Tychy,34,37,10.0,7.0,17.0,42 , 52
 2016-17,Bytovia Bytów,34,35,8.0,11.0,15.0,38 , 47
 2016-17,Wisła Puławy,34,33,7.0,12.0,15.0,33 , 49
 2016-17,Znicz Pruszków,34,30,8.0,6.0,20.0,35 , 64
 2016-17,MKS Kluczbork,34,25,4.0,13.0,17.0,35 , 66
 2009-09,Widzew Łódź,34,72,21.0,9.0,4.0,55 , 23
 2009-09,Zagłębie Lubin,34,69,21.0,6.0,7.0,68 , 33
 2009-09,Korona Kielce,34,61,18.0,7.0,9.0,51 , 37
 2009-09,Podbeskidzie Bielsko-Biała,34,59,17.0,8.0,9.0,60 , 29
 2009-09,Górnik Łęczna,34,57,16.0,9.0,9.0,49 , 36
 2009-09,Znicz Pruszków,34,55,16.0,7.0,11.0,42 , 29
 2009-09,Flota Świnoujście,34,53,16.0,5.0,13.0,43 , 37
 2009-09,Dolcan Ząbki,34,49,14.0,7.0,13.0,35 , 31
 2009-09,Wisła Płock,34,47,13.0,8.0,13.0,45 , 43
 2009-09,Warta Poznań,34,46,13.0,7.0,14.0,44 , 45
 2009-09,GKS Katowice,34,44,11.0,11.0,12.0,37 , 42
 2009-09,Stal Stalowa Wola,34,43,11.0,10.0,13.0,33 , 34
 2009-09,GKS Jastrzębie,34,41,11.0,8.0,15.0,37 , 48
 2009-09,GKP Gorzów Wlkp.,34,36,9.0,9.0,16.0,39 , 54
 2009-09,Motor Lublin,34,32,6.0,14.0,14.0,21 , 36
 2009-09,Tur Turek,34,30,6.0,12.0,16.0,29 , 56
 2009-09,Odra Opole,34,25,6.0,7.0,21.0,22 , 51
 2009-09,Kmita Zabierzów,34,21,3.0,12.0,19.0,11 , 57
 1983-84,Lech Poznań,30,42,19.0,4.0,7.0,47 , 21
 1983-84,Widzew Łódź,30,42,15.0,12.0,3.0,43 , 25
 1983-84,Pogoń Szczecin,30,38,16.0,6.0,8.0,54 , 27
 1983-84,Górnik Zabrze,30,34,12.0,10.0,8.0,34 , 26
 1983-84,Legia Warszawa,30,33,12.0,9.0,9.0,42 , 32
 1983-84,Górnik Wałbrzych,30,31,11.0,9.0,10.0,40 , 35
 1983-84,Ruch Chorzów,30,30,11.0,8.0,11.0,30 , 30
 1983-84,Śląsk Wrocław,30,30,11.0,8.0,11.0,41 , 47
 1983-84,GKS Katowice,30,29,11.0,7.0,12.0,41 , 42
 1983-84,Motor Lublin,30,29,8.0,13.0,9.0,22 , 24
 1983-84,Wisła Kraków,30,27,8.0,11.0,11.0,33 , 38
 1983-84,Zagłębie Sosnowiec,30,27,7.0,13.0,10.0,25 , 35
 1983-84,Bałtyk Gdynia,30,25,7.0,11.0,12.0,25 , 30
 1983-84,ŁKS Łódź,30,25,8.0,9.0,13.0,29 , 43
 1983-84,Cracovia,30,21,6.0,9.0,15.0,19 , 35
 1983-84,Szombierki Bytom,30,17,5.0,7.0,18.0,23 , 58
 1988-89,Ruch Chorzów,30,52,19.0,8.0,3.0,48 , 18
 1988-89,GKS Katowice,30,47,17.0,8.0,5.0,50 , 24
 1988-89,Górnik Zabrze,30,45,17.0,5.0,8.0,55 , 29
 1988-89,Legia Warszawa,30,43,14.0,9.0,7.0,41 , 19
 1988-89,Stal Mielec,30,33,13.0,7.0,10.0,35 , 27
 1988-89,Lech Poznań,30,33,11.0,10.0,9.0,39 , 32
 1988-89,Widzew Łódź,30,29,9.0,12.0,9.0,27 , 27
 1988-89,Jagiellonia Białystok,30,29,9.0,12.0,9.0,22 , 27
 1988-89,Śląsk Wrocław,30,28,7.0,14.0,9.0,34 , 35
 1988-89,ŁKS Łódź,30,26,8.0,11.0,11.0,34 , 45
 1988-89,Olimpia Poznań,30,25,9.0,9.0,12.0,33 , 41
